APN,COMMUNITY,SITUS,LAT,LONG
501-07-267,SYCAMOREFARMS13,16488 W HOPE DR SURPRISE 85388,33.58552141,-112.4138227
501-07-268,SYCAMOREFARMS13,16496 W HOPE DR SURPRISE 85388,33.58552653,-112.4140619
501-07-269,SYCAMOREFARMS13,11121 N 165TH AVE SURPRISE 85388,33.58561257,-112.4142963
501-07-270,SYCAMOREFARMS13,11145 N 165TH AVE SURPRISE 85388,33.58575863,-112.414505
501-07-271,SYCAMOREFARMS13,11171 N 165TH AVE SURPRISE 85388,33.58598601,-112.4146037
501-07-272,SYCAMOREFARMS13,11195 N 165TH AVE SURPRISE 85388,33.58619572,-112.4145388
501-07-273,SYCAMOREFARMS13,11207 N 165TH AVE SURPRISE 85388,33.58636136,-112.4144785
501-07-274,SYCAMOREFARMS13,11219 N 165TH AVE SURPRISE 85388,33.58653945,-112.4144127
501-07-275,SYCAMOREFARMS13,11220 N 164TH LN SURPRISE 85388,33.5864184,-112.4139967
501-07-276,SYCAMOREFARMS13,11208 N 164TH LN SURPRISE 85388,33.58619151,-112.4141497
501-07-277,SYCAMOREFARMS13,11202 N 164TH LN SURPRISE 85388,33.58592208,-112.414062
501-07-278,SYCAMOREFARMS13,11201 N 164TH LN SURPRISE 85388,33.58582699,-112.4137062
501-07-279,SYCAMOREFARMS13,11209 N 164TH LN SURPRISE 85388,33.58593443,-112.4134145
501-07-280,SYCAMOREFARMS13,11221 N 164TH LN SURPRISE 85388,33.58618852,-112.4133426
501-07-281,SYCAMOREFARMS13,16441 W MESCAL ST SURPRISE 85388,33.58587089,-112.4127635
501-07-282,SYCAMOREFARMS13,16433 W MESCAL ST SURPRISE 85388,33.5858501,-112.4125259
501-07-283,SYCAMOREFARMS13,16425 W MESCAL ST SURPRISE 85388,33.58585706,-112.4123005
501-07-284,SYCAMOREFARMS13,16417 W MESCAL ST SURPRISE 85388,33.58585874,-112.4120927
501-07-285,SYCAMOREFARMS13,16409 W MESCAL ST SURPRISE 85388,33.58585964,-112.4118858
501-07-286,SYCAMOREFARMS13,16401 W MESCAL ST SURPRISE 85388,33.58586054,-112.4116789
501-07-287,SYCAMOREFARMS13,16393 W MESCAL ST SURPRISE 85388,33.58586144,-112.4114721
501-07-288,SYCAMOREFARMS13,16385 W MESCAL ST SURPRISE 85388,33.58586144,-112.4112494
501-07-289,SYCAMOREFARMS13,11209 N 163RD DR SURPRISE 85388,33.5861833,-112.4102427
501-07-290,SYCAMOREFARMS13,11231 N 163RD DR SURPRISE 85388,33.58635661,-112.4102465
501-07-291,SYCAMOREFARMS13,11253 N 163RD DR SURPRISE 85388,33.58652975,-112.4102466
501-07-292,SYCAMOREFARMS13,11275 N 163RD DR SURPRISE 85388,33.58670289,-112.4102435
501-07-293,SYCAMOREFARMS13,11297 N 163RD DR SURPRISE 85388,33.58687603,-112.4102436
501-07-294,SYCAMOREFARMS13,11319 N 163RD DR SURPRISE 85388,33.58704917,-112.4102471
501-07-295,SYCAMOREFARMS13,11341 N 163RD DR SURPRISE 85388,33.58722231,-112.4102472
501-07-296,SYCAMOREFARMS13,11363 N 163RD DR SURPRISE 85388,33.58742533,-112.4102259
501-07-297,SYCAMOREFARMS13,16340 W YUCATAN DR SURPRISE 85388,33.58765753,-112.4103618
501-07-298,SYCAMOREFARMS13,16348 W YUCATAN DR SURPRISE 85388,33.58769154,-112.4106519
501-95-001,COUNTRYSIDE,15378 W CUSTER LN SURPRISE 85379,33.62024903,-112.3909663
501-95-002,COUNTRYSIDE,15372 W CUSTER LN SURPRISE 85379,33.62017885,-112.3908137
501-95-003,COUNTRYSIDE,15366 W CUSTER LN SURPRISE 85379,33.62010867,-112.3906611
501-95-004,COUNTRYSIDE,15360 W CUSTER LN SURPRISE 85379,33.6200385,-112.3905086
501-95-005,COUNTRYSIDE,15354 W CUSTER LN SURPRISE 85379,33.61996832,-112.390356
501-95-006,COUNTRYSIDE,15348 W CUSTER LN SURPRISE 85379,33.61989814,-112.3902034
501-95-007,COUNTRYSIDE,15342 W CUSTER LN SURPRISE 85379,33.61982796,-112.3900508
501-95-008,COUNTRYSIDE,15336 W CUSTER LN SURPRISE 85379,33.61973739,-112.3898867
501-95-009,COUNTRYSIDE,14900 N 153RD AVE SURPRISE 85379,33.61957605,-112.389629
501-95-010,COUNTRYSIDE,14912 N 153RD AVE SURPRISE 85379,33.61972532,-112.3895866
501-95-011,COUNTRYSIDE,14924 N 153RD AVE SURPRISE 85379,33.61986511,-112.3895377
501-95-012,COUNTRYSIDE,14936 N 153RD AVE SURPRISE 85379,33.62002376,-112.3895021
501-95-013,COUNTRYSIDE,14948 N 153RD AVE SURPRISE 85379,33.62022354,-112.3894069
501-95-014,COUNTRYSIDE,15288 W COUNTRY GABLES DR SURPRISE 85379,33.62025187,-112.3891467
501-95-015,COUNTRYSIDE,15282 W COUNTRY GABLES DR SURPRISE 85379,33.62022961,-112.3889495
501-95-016,COUNTRYSIDE,15276 W COUNTRY GABLES DR SURPRISE 85379,33.62022654,-112.3887753
501-95-017,COUNTRYSIDE,15270 W COUNTRY GABLES DR SURPRISE 85379,33.62022339,-112.3886012
501-95-018,COUNTRYSIDE,15264 W COUNTRY GABLES DR SURPRISE 85379,33.62022023,-112.3884272
501-95-019,COUNTRYSIDE,15258 W COUNTRY GABLES DR SURPRISE 85379,33.62021792,-112.3882519
501-95-020,COUNTRYSIDE,15252 W COUNTRY GABLES DR SURPRISE 85379,33.62021495,-112.3880729
501-95-021,COUNTRYSIDE,15246 W COUNTRY GABLES DR SURPRISE 85379,33.62020699,-112.3878915
501-95-022,COUNTRYSIDE,15240 W COUNTRY GABLES DR SURPRISE 85379,33.62019557,-112.3877098
501-95-023,COUNTRYSIDE,15234 W COUNTRY GABLES DR SURPRISE 85379,33.62017576,-112.3875075
501-95-024,COUNTRYSIDE,15228 W COUNTRY GABLES DR SURPRISE 85379,33.62007377,-112.3872625
501-95-025,COUNTRYSIDE,15222 W COUNTRY GABLES DR SURPRISE 85379,33.62021666,-112.3870742
501-95-026,COUNTRYSIDE,15216 W COUNTRY GABLES DR SURPRISE 85379,33.62019824,-112.3867582
501-95-027,COUNTRYSIDE,15210 W COUNTRY GABLES DR SURPRISE 85379,33.62004103,-112.3865609
501-95-028,COUNTRYSIDE,15204 W COUNTRY GABLES DR SURPRISE 85379,33.6198085,-112.3865435
501-95-029,COUNTRYSIDE,15113 W COUNTRY GABLES DR SURPRISE 85379,33.61928742,-112.3858503
501-95-030,COUNTRYSIDE,15119 W COUNTRY GABLES DR SURPRISE 85379,33.61928899,-112.3860404
501-95-031,COUNTRYSIDE,15131 W COUNTRY GABLES DR SURPRISE 85379,33.61931103,-112.3862289
501-95-032,COUNTRYSIDE,15137 W COUNTRY GABLES DR SURPRISE 85379,33.61934719,-112.3864117
501-95-033,COUNTRYSIDE,15143 W COUNTRY GABLES DR SURPRISE 85379,33.61939927,-112.386585
501-95-034,COUNTRYSIDE,15149 W COUNTRY GABLES DR SURPRISE 85379,33.6194561,-112.3867487
501-95-035,COUNTRYSIDE,15209 W COUNTRY GABLES DR SURPRISE 85379,33.61951019,-112.3869104
501-95-036,COUNTRYSIDE,15215 W COUNTRY GABLES DR SURPRISE 85379,33.61956422,-112.3870721
501-95-037,COUNTRYSIDE,15221 W COUNTRY GABLES DR SURPRISE 85379,33.61962053,-112.3872363
501-95-038,COUNTRYSIDE,15227 W COUNTRY GABLES DR SURPRISE 85379,33.6196686,-112.3874078
501-95-039,COUNTRYSIDE,15233 W COUNTRY GABLES DR SURPRISE 85379,33.61970823,-112.3875824
501-95-040,COUNTRYSIDE,15239 W COUNTRY GABLES DR SURPRISE 85379,33.61973921,-112.3877683
501-95-041,COUNTRYSIDE,15245 W COUNTRY GABLES DR SURPRISE 85379,33.61977479,-112.3881362
501-95-042,COUNTRYSIDE,15251 W COUNTRY GABLES DR SURPRISE 85379,33.61977854,-112.3883242
501-95-043,COUNTRYSIDE,15257 W COUNTRY GABLES DR SURPRISE 85379,33.6197817,-112.3884983
501-95-044,COUNTRYSIDE,15263 W COUNTRY GABLES DR SURPRISE 85379,33.6197822,-112.3886909
501-95-045,COUNTRYSIDE,14925 N 153RD AVE SURPRISE 85379,33.61983432,-112.3889786
501-95-046,COUNTRYSIDE,14913 N 153RD AVE SURPRISE 85379,33.61964867,-112.3890281
501-95-047,COUNTRYSIDE,14901 N 153RD AVE SURPRISE 85379,33.61946475,-112.3890698
501-95-048,COUNTRYSIDE,15262 W CUSTER LN SURPRISE 85379,33.61947394,-112.3887433
501-95-049,COUNTRYSIDE,15256 W CUSTER LN SURPRISE 85379,33.61948003,-112.3885375
501-95-050,COUNTRYSIDE,15250 W CUSTER LN SURPRISE 85379,33.61947688,-112.3883634
501-95-051,COUNTRYSIDE,15244 W CUSTER LN SURPRISE 85379,33.6194784,-112.3881759
501-95-052,COUNTRYSIDE,15238 W CUSTER LN SURPRISE 85379,33.61944308,-112.3878075
501-95-053,COUNTRYSIDE,15232 W CUSTER LN SURPRISE 85379,33.61940483,-112.3876201
501-95-054,COUNTRYSIDE,15226 W CUSTER LN SURPRISE 85379,33.61936149,-112.3874445
501-95-055,COUNTRYSIDE,15220 W CUSTER LN SURPRISE 85379,33.61930804,-112.3872758
501-95-056,COUNTRYSIDE,15214 W CUSTER LN SURPRISE 85379,33.61925004,-112.387106
501-95-057,COUNTRYSIDE,15208 W CUSTER LN SURPRISE 85379,33.61919126,-112.3869303
501-95-058,COUNTRYSIDE,15148 W CUSTER LN SURPRISE 85379,33.61913144,-112.3867547
501-95-059,COUNTRYSIDE,15142 W CUSTER LN SURPRISE 85379,33.61907498,-112.3865803
501-95-060,COUNTRYSIDE,15136 W CUSTER LN SURPRISE 85379,33.61903339,-112.3864031
501-95-061,COUNTRYSIDE,15130 W CUSTER LN SURPRISE 85379,33.61900431,-112.3862224
501-95-062,COUNTRYSIDE,15118 W CUSTER LN SURPRISE 85379,33.61898794,-112.3860395
501-95-063,COUNTRYSIDE,15112 W CUSTER LN SURPRISE 85379,33.61898866,-112.3858511
501-95-064,COUNTRYSIDE,15002 N 151ST DR SURPRISE 85379,33.61968758,-112.3860475
501-95-065,COUNTRYSIDE,15014 N 151ST DR SURPRISE 85379,33.61988884,-112.3861364
501-95-066,COUNTRYSIDE,15026 N 151ST DR SURPRISE 85379,33.62008601,-112.3860499
501-95-067,COUNTRYSIDE,15038 N 151ST DR SURPRISE 85379,33.62019004,-112.3858042
501-95-068,COUNTRYSIDE,15039 N 151ST DR SURPRISE 85379,33.62016723,-112.3854805
501-95-069,COUNTRYSIDE,15027 N 151ST DR SURPRISE 85379,33.61995416,-112.3853834
501-95-070,COUNTRYSIDE,15015 N 151ST DR SURPRISE 85379,33.61976183,-112.3854108
501-95-071,COUNTRYSIDE,15003 N 151ST DR SURPRISE 85379,33.61961639,-112.3854106
501-95-072,COUNTRYSIDE,14973 N 151ST DR SURPRISE 85379,33.61947073,-112.3854097
501-95-073,COUNTRYSIDE,14961 N 151ST DR SURPRISE 85379,33.61932508,-112.3854089
501-95-074,COUNTRYSIDE,14949 N 151ST DR SURPRISE 85379,33.61917942,-112.3854081
501-95-075,COUNTRYSIDE,14937 N 151ST DR SURPRISE 85379,33.61903377,-112.3854072
501-95-076,COUNTRYSIDE,14925 N 151ST DR SURPRISE 85379,33.61888263,-112.3853963
501-95-077,COUNTRYSIDE,14913 N 151ST DR SURPRISE 85379,33.6186478,-112.3853784
501-95-078,COUNTRYSIDE,15105 W CUSTER LN SURPRISE 85379,33.61852259,-112.3855798
501-95-079,COUNTRYSIDE,15111 W CUSTER LN SURPRISE 85379,33.61854511,-112.3858364
501-95-080,COUNTRYSIDE,15117 W CUSTER LN SURPRISE 85379,33.61854724,-112.3860147
501-95-081,COUNTRYSIDE,15123 W CUSTER LN SURPRISE 85379,33.61855644,-112.3862072
501-95-082,COUNTRYSIDE,15141 W CUSTER LN SURPRISE 85379,33.61861204,-112.3865729
501-95-083,COUNTRYSIDE,15147 W CUSTER LN SURPRISE 85379,33.61866089,-112.3867568
501-95-084,COUNTRYSIDE,15207 W CUSTER LN SURPRISE 85379,33.6187597,-112.3870559
501-95-085,COUNTRYSIDE,15213 W CUSTER LN SURPRISE 85379,33.61881379,-112.3872176
501-95-086,COUNTRYSIDE,15219 W CUSTER LN SURPRISE 85379,33.61886788,-112.3873792
501-95-087,COUNTRYSIDE,15225 W CUSTER LN SURPRISE 85379,33.61892505,-112.3875444
501-95-088,COUNTRYSIDE,15231 W CUSTER LN SURPRISE 85379,33.61897254,-112.387719
501-95-089,COUNTRYSIDE,15237 W CUSTER LN SURPRISE 85379,33.61900717,-112.3878983
501-95-090,COUNTRYSIDE,15243 W CUSTER LN SURPRISE 85379,33.61902945,-112.3880804
501-95-091,COUNTRYSIDE,15249 W CUSTER LN SURPRISE 85379,33.61903703,-112.3882615
501-95-092,COUNTRYSIDE,15255 W CUSTER LN SURPRISE 85379,33.6190384,-112.3884378
501-95-093,COUNTRYSIDE,15261 W CUSTER LN SURPRISE 85379,33.61903922,-112.3886187
501-95-094,COUNTRYSIDE,14886 N 152ND LN SURPRISE 85379,33.61912769,-112.3890821
501-95-095,COUNTRYSIDE,14874 N 152ND LN SURPRISE 85379,33.61896833,-112.3890948
501-95-096,COUNTRYSIDE,14862 N 152ND LN SURPRISE 85379,33.61882305,-112.3891142
501-95-097,COUNTRYSIDE,14850 N 152ND LN SURPRISE 85379,33.61867821,-112.3891356
501-95-098,COUNTRYSIDE,14838 N 152ND LN SURPRISE 85379,33.61853083,-112.3891683
501-95-099,COUNTRYSIDE,15254 W PORT ROYALE LN SURPRISE 85379,33.61874177,-112.3886232
501-95-100,COUNTRYSIDE,15248 W PORT ROYALE LN SURPRISE 85379,33.61873599,-112.3884358
501-95-101,COUNTRYSIDE,15242 W PORT ROYALE LN SURPRISE 85379,33.61873509,-112.3882511
501-95-102,COUNTRYSIDE,15236 W PORT ROYALE LN SURPRISE 85379,33.61872347,-112.38806
501-95-103,COUNTRYSIDE,15230 W PORT ROYALE LN SURPRISE 85379,33.6186932,-112.3878683
501-95-104,COUNTRYSIDE,15224 W PORT ROYALE LN SURPRISE 85379,33.61864605,-112.3876828
501-95-105,COUNTRYSIDE,15218 W PORT ROYALE LN SURPRISE 85379,33.61858616,-112.3875103
501-95-106,COUNTRYSIDE,15212 W PORT ROYALE LN SURPRISE 85379,33.61853004,-112.3873426
501-95-107,COUNTRYSIDE,15206 W PORT ROYALE LN SURPRISE 85379,33.61847387,-112.3871747
501-95-108,COUNTRYSIDE,15146 W PORT ROYALE LN SURPRISE 85379,33.61836292,-112.3868284
501-95-109,COUNTRYSIDE,15140 W PORT ROYALE LN SURPRISE 85379,33.61831946,-112.386639
501-95-110,COUNTRYSIDE,15128 W PORT ROYALE LN SURPRISE 85379,33.61826331,-112.3862698
501-95-111,COUNTRYSIDE,15116 W PORT ROYALE LN SURPRISE 85379,33.6182474,-112.3860744
501-95-112,COUNTRYSIDE,15110 W PORT ROYALE LN SURPRISE 85379,33.61824433,-112.3858886
501-95-113,COUNTRYSIDE,15104 W PORT ROYALE LN SURPRISE 85379,33.61827009,-112.385657
501-95-114,COUNTRYSIDE,14779 N 151ST DR SURPRISE 85379,33.61819729,-112.3854003
501-95-115,COUNTRYSIDE,14767 N 151ST DR SURPRISE 85379,33.61795182,-112.3853828
501-95-116,COUNTRYSIDE,14755 N 151ST DR SURPRISE 85379,33.61778142,-112.3853999
501-95-117,COUNTRYSIDE,14743 N 151ST DR SURPRISE 85379,33.61762202,-112.385399
501-95-118,COUNTRYSIDE,14731 N 151ST DR SURPRISE 85379,33.61746262,-112.3853981
501-95-119,COUNTRYSIDE,14719 N 151ST DR SURPRISE 85379,33.61729727,-112.3853874
501-95-120,COUNTRYSIDE,14707 N 151ST DR SURPRISE 85379,33.61703026,-112.3853839
501-95-121,COUNTRYSIDE,15101 W BANFF LN SURPRISE 85379,33.61693398,-112.3856558
501-95-122,COUNTRYSIDE,15107 W BANFF LN SURPRISE 85379,33.61696085,-112.3859181
501-95-123,COUNTRYSIDE,15113 W BANFF LN SURPRISE 85379,33.61696429,-112.3861085
501-95-124,COUNTRYSIDE,15119 W BANFF LN SURPRISE 85379,33.6169677,-112.386299
501-95-125,COUNTRYSIDE,15125 W BANFF LN SURPRISE 85379,33.61697112,-112.3864895
501-95-126,COUNTRYSIDE,15131 W BANFF LN SURPRISE 85379,33.61697453,-112.38668
501-95-127,COUNTRYSIDE,15137 W BANFF LN SURPRISE 85379,33.61697587,-112.3868722
501-95-128,COUNTRYSIDE,14730 N 151ST DR SURPRISE 85379,33.61734141,-112.3859242
501-95-129,COUNTRYSIDE,14742 N 151ST DR SURPRISE 85379,33.61751751,-112.385924
501-95-130,COUNTRYSIDE,14754 N 151ST DR SURPRISE 85379,33.61769105,-112.385925
501-95-131,COUNTRYSIDE,14766 N 151ST DR SURPRISE 85379,33.61786487,-112.3859262
501-95-132,COUNTRYSIDE,15115 W PORT ROYALE LN SURPRISE 85379,33.61781424,-112.3862119
501-95-133,COUNTRYSIDE,15127 W PORT ROYALE LN SURPRISE 85379,33.61783347,-112.3864151
501-95-134,COUNTRYSIDE,15133 W PORT ROYALE LN SURPRISE 85379,33.61786,-112.3866001
501-95-135,COUNTRYSIDE,15139 W PORT ROYALE LN SURPRISE 85379,33.61789452,-112.3867831
501-95-136,COUNTRYSIDE,15145 W PORT ROYALE LN SURPRISE 85379,33.61793693,-112.3869639
501-95-137,COUNTRYSIDE,15205 W PORT ROYALE LN SURPRISE 85379,33.61807121,-112.3873879
501-95-138,COUNTRYSIDE,15211 W PORT ROYALE LN SURPRISE 85379,33.61813105,-112.3875607
501-95-139,COUNTRYSIDE,14765 N 152ND DR SURPRISE 85379,33.61787658,-112.3875849
501-95-140,COUNTRYSIDE,14753 N 152ND DR SURPRISE 85379,33.61769672,-112.3876188
501-95-141,COUNTRYSIDE,14741 N 152ND DR SURPRISE 85379,33.61752872,-112.3876359
501-95-142,COUNTRYSIDE,14729 N 152ND DR SURPRISE 85379,33.61736396,-112.387636
501-95-143,COUNTRYSIDE,15203 W BANFF LN SURPRISE 85379,33.6169824,-112.3872366
501-95-144,COUNTRYSIDE,15209 W BANFF LN SURPRISE 85379,33.61698786,-112.3874238
501-95-145,COUNTRYSIDE,15215 W BANFF LN SURPRISE 85379,33.6169911,-112.3876044
501-95-146,COUNTRYSIDE,15221 W BANFF LN SURPRISE 85379,33.61699434,-112.3877851
501-95-147,COUNTRYSIDE,15227 W BANFF LN SURPRISE 85379,33.61699757,-112.3879657
501-95-148,COUNTRYSIDE,15233 W BANFF LN SURPRISE 85379,33.61700081,-112.3881463
501-95-149,COUNTRYSIDE,15239 W BANFF LN SURPRISE 85379,33.61700404,-112.3883269
501-95-150,COUNTRYSIDE,15245 W BANFF LN SURPRISE 85379,33.61700728,-112.3885076
501-95-151,COUNTRYSIDE,15251 W BANFF LN SURPRISE 85379,33.61701051,-112.3886882
501-95-152,COUNTRYSIDE,15257 W BANFF LN SURPRISE 85379,33.61701375,-112.3888688
501-95-153,COUNTRYSIDE,15263 W BANFF LN SURPRISE 85379,33.6170159,-112.3890511
501-95-154,COUNTRYSIDE,15269 W BANFF LN SURPRISE 85379,33.61701965,-112.3892373
501-95-155,COUNTRYSIDE,15275 W BANFF LN SURPRISE 85379,33.61703137,-112.3894299
501-95-156,COUNTRYSIDE,15276 W BANFF LN SURPRISE 85379,33.61747403,-112.3893633
501-95-157,COUNTRYSIDE,15270 W BANFF LN SURPRISE 85379,33.61745912,-112.3891762
501-95-158,COUNTRYSIDE,15264 W BANFF LN SURPRISE 85379,33.61745524,-112.3889912
501-95-159,COUNTRYSIDE,15258 W BANFF LN SURPRISE 85379,33.61745252,-112.3888099
501-95-160,COUNTRYSIDE,15252 W BANFF LN SURPRISE 85379,33.61744928,-112.3886293
501-95-161,COUNTRYSIDE,15246 W BANFF LN SURPRISE 85379,33.61744604,-112.3884487
501-95-162,COUNTRYSIDE,15240 W BANFF LN SURPRISE 85379,33.61744281,-112.3882681
501-95-163,COUNTRYSIDE,15234 W BANFF LN SURPRISE 85379,33.61743896,-112.3880825
501-95-164,COUNTRYSIDE,14740 N 152ND DR SURPRISE 85379,33.61767064,-112.3881552
501-95-165,COUNTRYSIDE,14752 N 152ND DR SURPRISE 85379,33.61783221,-112.3881274
501-95-166,COUNTRYSIDE,14764 N 152ND DR SURPRISE 85379,33.61798872,-112.3880924
501-95-167,COUNTRYSIDE,14776 N 152ND DR SURPRISE 85379,33.61814486,-112.3880515
501-95-168,COUNTRYSIDE,14788 N 152ND DR SURPRISE 85379,33.61831005,-112.3879838
501-95-169,COUNTRYSIDE,15241 W PORT ROYALE LN SURPRISE 85379,33.61830432,-112.3883109
501-95-170,COUNTRYSIDE,15247 W PORT ROYALE LN SURPRISE 85379,33.61829727,-112.3885113
501-95-171,COUNTRYSIDE,15253 W PORT ROYALE LN SURPRISE 85379,33.61829704,-112.3886912
501-95-172,COUNTRYSIDE,15306 W BANFF LN SURPRISE 85379,33.61753643,-112.3897496
501-95-173,COUNTRYSIDE,15312 W BANFF LN SURPRISE 85379,33.61757655,-112.3899137
501-95-174,COUNTRYSIDE,15318 W BANFF LN SURPRISE 85379,33.61762443,-112.3900747
501-95-175,COUNTRYSIDE,15324 W BANFF LN SURPRISE 85379,33.61768065,-112.3902319
501-95-176,COUNTRYSIDE,15330 W BANFF LN SURPRISE 85379,33.61774347,-112.3903839
501-95-177,COUNTRYSIDE,15338 W BANFF LN SURPRISE 85379,33.61780995,-112.3905304
501-95-178,COUNTRYSIDE,15342 W BANFF LN SURPRISE 85379,33.61787501,-112.3906751
501-95-179,COUNTRYSIDE,15348 W BANFF LN SURPRISE 85379,33.61794008,-112.3908198
501-95-180,COUNTRYSIDE,15354 W BANFF LN SURPRISE 85379,33.61800515,-112.3909644
501-95-181,COUNTRYSIDE,15360 W BANFF LN SURPRISE 85379,33.61807021,-112.3911091
501-95-182,COUNTRYSIDE,15366 W BANFF LN SURPRISE 85379,33.61813528,-112.3912538
501-95-183,COUNTRYSIDE,15372 W BANFF LN SURPRISE 85379,33.61820534,-112.391403
501-95-184,COUNTRYSIDE,15355 W MAUNA LOA LN SURPRISE 85379,33.61846823,-112.3912378
501-95-185,COUNTRYSIDE,15349 W MAUNA LOA LN SURPRISE 85379,33.61840545,-112.3910913
501-95-186,COUNTRYSIDE,15343 W MAUNA LOA LN SURPRISE 85379,33.61834299,-112.3909525
501-95-187,COUNTRYSIDE,15337 W MAUNA LOA LN SURPRISE 85379,33.61828052,-112.3908136
501-95-188,COUNTRYSIDE,15331 W MAUNA LOA LN SURPRISE 85379,33.61821806,-112.3906747
501-95-189,COUNTRYSIDE,15325 W MAUNA LOA LN SURPRISE 85379,33.61815559,-112.3905358
501-95-190,COUNTRYSIDE,15319 W MAUNA LOA LN SURPRISE 85379,33.61807436,-112.3903924
501-95-191,COUNTRYSIDE,14701 N 153RD DR SURPRISE 85379,33.61816628,-112.3898779
501-95-192,COUNTRYSIDE,14713 N 153RD DR SURPRISE 85379,33.61831176,-112.3898138
501-95-193,COUNTRYSIDE,14725 N 153RD DR SURPRISE 85379,33.61842795,-112.3897391
501-95-194,COUNTRYSIDE,14737 N 153RD DR SURPRISE 85379,33.61854414,-112.3896644
501-95-195,COUNTRYSIDE,14749 N 153RD DR SURPRISE 85379,33.61865981,-112.3895862
501-95-196,COUNTRYSIDE,14761 N 153RD DR SURPRISE 85379,33.61881728,-112.3894939
501-95-197,COUNTRYSIDE,15310 W PORT ROYALE LN SURPRISE 85379,33.61905892,-112.3894792
501-95-198,COUNTRYSIDE,15316 W PORT ROYALE LN SURPRISE 85379,33.61915463,-112.3896933
501-95-199,COUNTRYSIDE,15322 W PORT ROYALE LN SURPRISE 85379,33.61920151,-112.389866
501-95-200,COUNTRYSIDE,15328 W PORT ROYALE LN SURPRISE 85379,33.61926052,-112.3900075
501-95-201,COUNTRYSIDE,15334 W PORT ROYALE LN SURPRISE 85379,33.61932237,-112.3901469
501-95-202,COUNTRYSIDE,15340 W PORT ROYALE LN SURPRISE 85379,33.61938992,-112.3902903
501-95-203,COUNTRYSIDE,15423 W PORT ROYALE LN SURPRISE 85379,33.61949483,-112.3916472
501-95-204,COUNTRYSIDE,15417 W PORT ROYALE LN SURPRISE 85379,33.61943038,-112.3914971
501-95-205,COUNTRYSIDE,15411 W PORT ROYALE LN SURPRISE 85379,33.61936458,-112.3913508
501-95-206,COUNTRYSIDE,15405 W PORT ROYALE LN SURPRISE 85379,33.61929878,-112.3912044
501-95-207,COUNTRYSIDE,15363 W PORT ROYALE LN SURPRISE 85379,33.61923298,-112.3910581
501-95-208,COUNTRYSIDE,15357 W PORT ROYALE LN SURPRISE 85379,33.61916717,-112.3909118
501-95-209,COUNTRYSIDE,15351 W PORT ROYALE LN SURPRISE 85379,33.61910137,-112.3907655
501-95-210,COUNTRYSIDE,15345 W PORT ROYALE LN SURPRISE 85379,33.61903557,-112.3906192
501-95-211,COUNTRYSIDE,15339 W PORT ROYALE LN SURPRISE 85379,33.61896976,-112.3904729
501-95-212,COUNTRYSIDE,15333 W PORT ROYALE LN SURPRISE 85379,33.61890396,-112.3903266
501-95-213,COUNTRYSIDE,15327 W PORT ROYALE LN SURPRISE 85379,33.61883816,-112.3901803
501-95-214,COUNTRYSIDE,15321 W PORT ROYALE LN SURPRISE 85379,33.61876894,-112.3900333
501-95-215,COUNTRYSIDE,15320 W MAUNA LOA LN SURPRISE 85379,33.61850744,-112.3902013
501-95-216,COUNTRYSIDE,15326 W MAUNA LOA LN SURPRISE 85379,33.61857189,-112.3903514
501-95-217,COUNTRYSIDE,15332 W MAUNA LOA LN SURPRISE 85379,33.61863769,-112.3904977
501-95-218,COUNTRYSIDE,15338 W MAUNA LOA LN SURPRISE 85379,33.6187035,-112.390644
501-95-219,COUNTRYSIDE,15344 W MAUNA LOA LN SURPRISE 85379,33.6187693,-112.3907903
501-95-220,COUNTRYSIDE,15350 W MAUNA LOA LN SURPRISE 85379,33.6188351,-112.3909366
501-95-221,COUNTRYSIDE,15356 W MAUNA LOA LN SURPRISE 85379,33.6189009,-112.3910829
501-95-222,COUNTRYSIDE,15404 W MAUNA LOA LN SURPRISE 85379,33.61896671,-112.3912292
501-95-223,COUNTRYSIDE,15410 W MAUNA LOA LN SURPRISE 85379,33.61903251,-112.3913755
501-95-224,COUNTRYSIDE,15416 W MAUNA LOA LN SURPRISE 85379,33.61909831,-112.3915218
501-95-225,COUNTRYSIDE,15422 W MAUNA LOA LN SURPRISE 85379,33.61916411,-112.3916681
501-95-226,COUNTRYSIDE,15428 W MAUNA LOA LN SURPRISE 85379,33.61923333,-112.3918152
501-95-227,COUNTRYSIDE,15440 W MAUNA LOA LN SURPRISE 85379,33.61937387,-112.3921266
501-95-228,COUNTRYSIDE,15446 W MAUNA LOA LN SURPRISE 85379,33.6194193,-112.392309
501-95-229,COUNTRYSIDE,15452 W MAUNA LOA LN SURPRISE 85379,33.61944433,-112.3924863
501-95-230,COUNTRYSIDE,15464 W MAUNA LOA LN SURPRISE 85379,33.61944489,-112.392654
501-95-231,COUNTRYSIDE,15470 W MAUNA LOA LN SURPRISE 85379,33.61944749,-112.3928119
501-95-232,COUNTRYSIDE,15476 W MAUNA LOA LN SURPRISE 85379,33.61945452,-112.3929781
501-95-233,COUNTRYSIDE,15477 W PORT ROYALE LN SURPRISE 85379,33.61975163,-112.3929799
501-95-234,COUNTRYSIDE,15471 W PORT ROYALE LN SURPRISE 85379,33.61974991,-112.392814
501-95-235,COUNTRYSIDE,15465 W PORT ROYALE LN SURPRISE 85379,33.61974702,-112.3926539
